,T,W,Wd,RH,P,Prec,Cloud,sin_day,cos_day
2024-06-29 22:00:00,21.5,17.8,222,94,999.1,0.1,100,-0.5000000000000004,0.8660254037844384
2024-06-29 23:00:00,21.5,18.2,219,95,998.9,0.1,100,-0.25881904510252157,0.9659258262890681
2024-06-30 00:00:00,20.8,23.9,226,98,998.6,1.0,100,0.0,1.0
2024-06-30 01:00:00,20.6,20.0,232,98,998.4,0.2,99,0.25881904510252074,0.9659258262890683
2024-06-30 02:00:00,20.8,22.1,236,95,998.3,0.1,80,0.49999999999999994,0.8660254037844387
2024-06-30 03:00:00,20.6,23.4,236,97,998.3,0.0,100,0.7071067811865475,0.7071067811865476
2024-06-30 04:00:00,20.4,21.3,246,98,998.7,0.2,100,0.8660254037844386,0.5000000000000001
2024-06-30 05:00:00,20.2,17.7,241,97,998.9,0.0,100,0.9659258262890682,0.25881904510252096
2024-06-30 06:00:00,20.1,18.0,237,98,999.0,0.2,100,1.0,6.123233995736766e-17
2024-06-30 07:00:00,20.5,22.3,231,95,999.2,0.0,100,0.9659258262890683,-0.25881904510252063
2024-06-30 08:00:00,20.9,19.6,238,93,999.3,0.1,30,0.8660254037844387,-0.49999999999999983
2024-06-30 09:00:00,23.1,18.2,232,86,998.1,0.1,28,0.7071067811865476,-0.7071067811865475
2024-06-30 10:00:00,23.0,24.7,254,77,998.3,1.6,81,0.5000000000000003,-0.8660254037844385
2024-06-30 11:00:00,22.0,20.2,270,84,998.3,0.5,21,0.258819045102521,-0.9659258262890682
2024-06-30 12:00:00,24.0,22.3,272,71,998.3,0.2,26,1.2246467991473532e-16,-1.0
2024-06-30 13:00:00,24.8,23.4,271,62,998.6,0.1,7,-0.25881904510252035,-0.9659258262890684
2024-06-30 14:00:00,25.3,25.2,270,58,998.8,0.0,10,-0.4999999999999998,-0.8660254037844388
2024-06-30 15:00:00,25.4,24.1,280,54,999.0,0.0,99,-0.7071067811865471,-0.7071067811865479
2024-06-30 16:00:00,25.0,21.3,281,53,999.4,0.0,55,-0.8660254037844384,-0.5000000000000004
2024-06-30 17:00:00,24.2,19.8,289,54,999.6,0.3,64,-0.9659258262890681,-0.2588190451025215
2024-06-30 18:00:00,23.4,15.2,306,60,999.9,0.0,35,-1.0,-1.8369701987210297e-16
2024-06-30 19:00:00,22.4,15.0,325,60,1000.7,0.1,76,-0.9659258262890684,0.2588190451025203
2024-06-30 20:00:00,20.6,7.7,311,70,1001.8,0.5,72,-0.866025403784439,0.49999999999999933
2024-06-30 21:00:00,20.1,14.6,340,65,1002.8,0.0,46,-0.7071067811865477,0.7071067811865474
2024-06-30 22:00:00,19.3,15.5,338,66,1003.9,0.0,100,-0.5000000000000004,0.8660254037844384
2024-06-30 23:00:00,19.0,16.8,337,65,1004.4,0.0,100,-0.25881904510252157,0.9659258262890681
2024-07-01 00:00:00,18.8,16.1,344,64,1005.0,0.0,100,0.0,1.0
2024-07-01 01:00:00,18.3,14.8,346,63,1005.4,0.0,100,0.25881904510252074,0.9659258262890683
2024-07-01 02:00:00,17.5,12.4,338,65,1005.7,0.0,100,0.49999999999999994,0.8660254037844387
2024-07-01 03:00:00,17.2,11.6,338,62,1006.2,0.0,100,0.7071067811865475,0.7071067811865476
2024-07-01 04:00:00,17.0,10.7,340,59,1006.6,0.0,100,0.8660254037844386,0.5000000000000001
2024-07-01 05:00:00,16.8,10.4,340,57,1007.0,0.0,33,0.9659258262890682,0.25881904510252096
2024-07-01 06:00:00,15.9,10.0,339,63,1007.8,0.0,7,1.0,6.123233995736766e-17
2024-07-01 07:00:00,16.4,9.5,335,65,1008.6,0.0,10,0.9659258262890683,-0.25881904510252063
2024-07-01 08:00:00,17.5,9.0,344,62,1009.4,0.0,11,0.8660254037844387,-0.49999999999999983
2024-07-01 09:00:00,18.9,11.5,2,60,1010.2,0.0,0,0.7071067811865476,-0.7071067811865475
2024-07-01 10:00:00,20.4,9.7,360,56,1010.9,0.0,0,0.5000000000000003,-0.8660254037844385
2024-07-01 11:00:00,21.8,9.0,358,51,1011.3,0.0,0,0.258819045102521,-0.9659258262890682
2024-07-01 12:00:00,23.1,9.5,349,45,1011.3,0.0,0,1.2246467991473532e-16,-1.0
2024-07-01 13:00:00,23.9,9.9,341,41,1011.1,0.0,0,-0.25881904510252035,-0.9659258262890684
2024-07-01 14:00:00,24.5,8.7,330,39,1010.9,0.0,0,-0.4999999999999998,-0.8660254037844388
2024-07-01 15:00:00,25.0,6.9,321,38,1010.7,0.0,0,-0.7071067811865471,-0.7071067811865479
2024-07-01 16:00:00,25.4,5.1,315,37,1010.2,0.0,6,-0.8660254037844384,-0.5000000000000004
2024-07-01 17:00:00,25.4,4.3,312,37,1009.6,0.0,1,-0.9659258262890681,-0.2588190451025215
2024-07-01 18:00:00,25.5,3.5,336,37,1009.6,0.0,1,-1.0,-1.8369701987210297e-16
2024-07-01 19:00:00,24.9,3.7,11,48,1010.1,0.0,12,-0.9659258262890684,0.2588190451025203
2024-07-01 20:00:00,23.6,2.3,219,56,1010.5,0.0,13,-0.866025403784439,0.49999999999999933
2024-07-01 21:00:00,20.9,6.4,227,58,1011.4,0.0,5,-0.7071067811865477,0.7071067811865474
2024-07-01 22:00:00,20.6,7.9,227,64,1012.2,0.0,17,-0.5000000000000004,0.8660254037844384
2024-07-01 23:00:00,19.5,8.6,237,71,1012.5,0.0,0,-0.25881904510252157,0.9659258262890681
2024-07-02 00:00:00,16.9,10.4,284,82,1013.0,0.0,0,0.0,1.0
2024-07-02 01:00:00,16.4,7.2,297,85,1013.1,0.0,0,0.25881904510252074,0.9659258262890683
2024-07-02 02:00:00,14.8,9.2,291,86,1012.8,0.0,0,0.49999999999999994,0.8660254037844387
2024-07-02 03:00:00,14.8,8.7,277,82,1012.9,0.0,5,0.7071067811865475,0.7071067811865476
2024-07-02 04:00:00,15.4,7.6,278,83,1013.3,0.0,2,0.8660254037844386,0.5000000000000001
2024-07-02 05:00:00,14.9,8.4,277,88,1013.4,0.0,43,0.9659258262890682,0.25881904510252096
2024-07-02 06:00:00,16.3,6.1,270,90,1013.9,0.0,7,1.0,6.123233995736766e-17
2024-07-02 07:00:00,18.3,7.5,253,89,1014.3,0.0,100,0.9659258262890683,-0.25881904510252063
2024-07-02 08:00:00,20.0,8.4,260,81,1015.0,0.0,59,0.8660254037844387,-0.49999999999999983
2024-07-02 09:00:00,21.5,10.1,268,75,1015.9,0.0,92,0.7071067811865476,-0.7071067811865475
2024-07-02 10:00:00,23.0,8.3,265,67,1015.9,0.0,92,0.5000000000000003,-0.8660254037844385
2024-07-02 11:00:00,24.5,7.9,254,61,1015.6,0.0,99,0.258819045102521,-0.9659258262890682
2024-07-02 12:00:00,25.7,9.1,252,54,1015.3,0.0,99,1.2246467991473532e-16,-1.0
2024-07-02 13:00:00,26.7,8.2,255,44,1015.1,0.0,54,-0.25881904510252035,-0.9659258262890684
2024-07-02 14:00:00,27.1,7.1,246,40,1014.7,0.0,28,-0.4999999999999998,-0.8660254037844388
2024-07-02 15:00:00,27.2,6.7,234,39,1014.3,0.0,23,-0.7071067811865471,-0.7071067811865479
2024-07-02 16:00:00,27.2,7.4,227,40,1013.6,0.0,5,-0.8660254037844384,-0.5000000000000004
2024-07-02 17:00:00,27.0,7.9,219,41,1012.9,0.0,41,-0.9659258262890681,-0.2588190451025215
2024-07-02 18:00:00,26.6,7.7,208,41,1012.6,0.0,34,-1.0,-1.8369701987210297e-16
2024-07-02 19:00:00,25.5,6.2,190,53,1012.5,0.0,0,-0.9659258262890684,0.2588190451025203
2024-07-02 20:00:00,23.1,6.5,183,66,1012.6,0.0,23,-0.866025403784439,0.49999999999999933
2024-07-02 21:00:00,20.8,11.3,158,65,1012.3,0.0,37,-0.7071067811865477,0.7071067811865474
2024-07-02 22:00:00,19.8,11.2,165,66,1012.5,0.0,10,-0.5000000000000004,0.8660254037844384
2024-07-02 23:00:00,18.9,10.1,153,69,1012.4,0.0,13,-0.25881904510252157,0.9659258262890681
2024-07-03 00:00:00,18.9,8.6,147,67,1012.2,0.0,2,0.0,1.0
2024-07-03 01:00:00,18.2,8.4,149,71,1012.1,0.0,41,0.25881904510252074,0.9659258262890683
2024-07-03 02:00:00,18.4,10.3,155,72,1012.0,0.0,30,0.49999999999999994,0.8660254037844387
2024-07-03 03:00:00,17.9,8.7,175,70,1011.6,0.0,100,0.7071067811865475,0.7071067811865476
2024-07-03 04:00:00,17.1,7.8,167,71,1011.1,0.0,99,0.8660254037844386,0.5000000000000001
2024-07-03 05:00:00,17.5,8.1,159,70,1010.6,0.0,100,0.9659258262890682,0.25881904510252096
2024-07-03 06:00:00,18.2,10.2,157,73,1010.6,0.0,90,1.0,6.123233995736766e-17
2024-07-03 07:00:00,19.5,11.5,160,73,1010.2,0.0,100,0.9659258262890683,-0.25881904510252063
2024-07-03 08:00:00,20.0,12.3,165,72,1010.5,0.0,100,0.8660254037844387,-0.49999999999999983
2024-07-03 09:00:00,21.6,15.5,167,68,1009.9,0.0,100,0.7071067811865476,-0.7071067811865475
2024-07-03 10:00:00,22.5,15.6,157,69,1009.2,0.0,100,0.5000000000000003,-0.8660254037844385
2024-07-03 11:00:00,24.5,18.6,158,63,1008.6,0.0,100,0.258819045102521,-0.9659258262890682
2024-07-03 12:00:00,25.4,18.4,157,61,1008.0,0.0,100,1.2246467991473532e-16,-1.0
2024-07-03 13:00:00,27.0,23.6,164,54,1007.2,0.0,93,-0.25881904510252035,-0.9659258262890684
2024-07-03 14:00:00,27.8,23.6,164,51,1006.0,0.0,78,-0.4999999999999998,-0.8660254037844388
2024-07-03 15:00:00,28.0,25.3,163,52,1005.3,0.0,96,-0.7071067811865471,-0.7071067811865479
2024-07-03 16:00:00,29.1,19.1,178,44,1004.0,0.0,100,-0.8660254037844384,-0.5000000000000004
2024-07-03 17:00:00,28.5,17.8,162,51,1002.6,0.0,100,-0.9659258262890681,-0.2588190451025215
2024-07-03 18:00:00,26.4,25.6,160,55,1002.2,0.0,100,-1.0,-1.8369701987210297e-16
2024-07-03 19:00:00,25.6,20.8,162,57,1001.8,0.0,97,-0.9659258262890684,0.2588190451025203
2024-07-03 20:00:00,25.2,21.4,167,57,1001.4,0.0,100,-0.866025403784439,0.49999999999999933
2024-07-03 21:00:00,24.6,18.4,178,56,1002.0,0.0,100,-0.7071067811865477,0.7071067811865474
2024-07-03 22:00:00,23.9,20.0,172,56,1001.4,0.0,100,-0.5000000000000004,0.8660254037844384
2024-07-03 23:00:00,22.7,20.1,189,63,1001.5,0.3,100,-0.25881904510252157,0.9659258262890681
2024-07-04 00:00:00,21.5,17.2,191,78,1001.5,0.0,100,0.0,1.0
2024-07-04 01:00:00,20.9,10.6,190,87,1001.7,0.4,100,0.25881904510252074,0.9659258262890683
2024-07-04 02:00:00,20.5,11.6,196,96,1001.5,1.2,100,0.49999999999999994,0.8660254037844387
2024-07-04 03:00:00,21.4,16.9,230,94,1001.4,0.1,100,0.7071067811865475,0.7071067811865476
2024-07-04 04:00:00,21.5,17.5,238,95,1001.2,0.0,100,0.8660254037844386,0.5000000000000001
2024-07-04 05:00:00,21.6,19.8,241,95,1001.2,0.0,64,0.9659258262890682,0.25881904510252096
2024-07-04 06:00:00,21.1,17.0,257,97,1001.9,0.0,100,1.0,6.123233995736766e-17
2024-07-04 07:00:00,21.3,16.4,261,95,1002.2,0.1,99,0.9659258262890683,-0.25881904510252063
2024-07-04 08:00:00,21.8,15.0,253,90,1002.5,0.0,97,0.8660254037844387,-0.49999999999999983
2024-07-04 09:00:00,23.3,15.0,253,85,1002.4,0.0,82,0.7071067811865476,-0.7071067811865475
2024-07-04 10:00:00,24.4,15.4,254,78,1002.2,0.0,46,0.5000000000000003,-0.8660254037844385
2024-07-04 11:00:00,25.4,15.8,249,72,1002.2,0.1,16,0.258819045102521,-0.9659258262890682
2024-07-04 12:00:00,26.2,14.7,242,66,1001.7,0.0,10,1.2246467991473532e-16,-1.0
2024-07-04 13:00:00,27.0,15.8,235,63,1001.3,0.0,8,-0.25881904510252035,-0.9659258262890684
2024-07-04 14:00:00,27.5,18.0,241,60,1001.3,0.0,44,-0.4999999999999998,-0.8660254037844388
2024-07-04 15:00:00,27.8,18.2,245,58,1000.9,0.0,99,-0.7071067811865471,-0.7071067811865479
2024-07-04 16:00:00,28.3,18.6,248,56,1000.8,0.0,45,-0.8660254037844384,-0.5000000000000004
2024-07-04 17:00:00,28.0,16.7,251,56,1000.0,0.0,100,-0.9659258262890681,-0.2588190451025215
2024-07-04 18:00:00,27.7,12.4,248,60,999.7,0.0,100,-1.0,-1.8369701987210297e-16
2024-07-04 19:00:00,27.0,10.5,248,66,999.4,0.0,100,-0.9659258262890684,0.2588190451025203
2024-07-04 20:00:00,25.4,10.9,264,73,999.9,0.0,100,-0.866025403784439,0.49999999999999933
2024-07-04 21:00:00,24.8,10.3,234,70,999.9,0.0,100,-0.7071067811865477,0.7071067811865474
2024-07-04 22:00:00,23.0,7.6,239,77,999.8,0.0,100,-0.5000000000000004,0.8660254037844384
2024-07-04 23:00:00,22.9,8.7,277,78,1000.0,0.0,90,-0.25881904510252157,0.9659258262890681
2024-07-05 00:00:00,21.5,5.7,288,87,1000.4,0.0,100,0.0,1.0
2024-07-05 01:00:00,21.4,6.4,344,86,1000.4,0.0,100,0.25881904510252074,0.9659258262890683
2024-07-05 02:00:00,20.6,3.1,201,91,1000.1,0.0,100,0.49999999999999994,0.8660254037844387
2024-07-05 03:00:00,20.6,4.1,232,91,1000.1,0.0,100,0.7071067811865475,0.7071067811865476
2024-07-05 04:00:00,20.5,4.5,299,92,999.9,0.0,100,0.8660254037844386,0.5000000000000001
2024-07-05 05:00:00,20.3,4.6,315,94,999.9,0.1,100,0.9659258262890682,0.25881904510252096
2024-07-05 06:00:00,20.6,3.7,331,93,1000.1,0.2,100,1.0,6.123233995736766e-17
2024-07-05 07:00:00,20.3,7.6,8,95,1000.4,0.7,100,0.9659258262890683,-0.25881904510252063
2024-07-05 08:00:00,20.3,8.0,10,95,1001.1,0.1,98,0.8660254037844387,-0.49999999999999983
2024-07-05 09:00:00,22.6,7.9,24,86,1001.1,0.0,14,0.7071067811865476,-0.7071067811865475
2024-07-05 10:00:00,23.7,10.7,50,79,1001.4,0.1,44,0.5000000000000003,-0.8660254037844385
2024-07-05 11:00:00,24.4,11.5,39,75,1001.1,0.0,24,0.258819045102521,-0.9659258262890682
2024-07-05 12:00:00,25.8,10.5,41,70,1001.0,0.0,59,1.2246467991473532e-16,-1.0
2024-07-05 13:00:00,26.5,10.7,33,68,1000.6,0.0,31,-0.25881904510252035,-0.9659258262890684
2024-07-05 14:00:00,26.7,11.5,39,65,1000.2,0.0,15,-0.4999999999999998,-0.8660254037844388
2024-07-05 15:00:00,27.4,10.5,52,62,999.9,0.0,28,-0.7071067811865471,-0.7071067811865479
2024-07-05 16:00:00,27.1,10.0,52,63,999.7,0.0,19,-0.8660254037844384,-0.5000000000000004
2024-07-05 17:00:00,27.0,11.0,49,63,999.4,0.0,100,-0.9659258262890681,-0.2588190451025215
2024-07-05 18:00:00,26.3,10.5,52,65,999.6,0.0,100,-1.0,-1.8369701987210297e-16
2024-07-05 19:00:00,25.8,10.2,39,69,999.7,0.0,98,-0.9659258262890684,0.2588190451025203
2024-07-05 20:00:00,24.8,9.2,26,73,1000.1,0.0,86,-0.866025403784439,0.49999999999999933
2024-07-05 21:00:00,24.4,8.1,32,76,999.9,0.0,50,-0.7071067811865477,0.7071067811865474
2024-07-05 22:00:00,23.5,13.7,27,76,1000.2,0.0,95,-0.5000000000000004,0.8660254037844384
2024-07-05 23:00:00,22.7,8.7,38,79,1000.8,0.0,100,-0.25881904510252157,0.9659258262890681
2024-07-06 00:00:00,22.4,10.0,64,83,1000.5,0.7,100,0.0,1.0
2024-07-06 01:00:00,21.7,12.7,45,87,999.7,0.2,100,0.25881904510252074,0.9659258262890683
2024-07-06 02:00:00,21.1,13.4,31,88,999.3,0.0,100,0.49999999999999994,0.8660254037844387
2024-07-06 03:00:00,20.5,14.8,29,85,999.0,0.2,100,0.7071067811865475,0.7071067811865476
2024-07-06 04:00:00,19.2,12.6,20,93,999.4,1.3,99,0.8660254037844386,0.5000000000000001
2024-07-06 05:00:00,18.9,11.6,355,95,1000.0,0.4,100,0.9659258262890682,0.25881904510252096
2024-07-06 06:00:00,18.6,11.4,13,96,1000.0,0.6,100,1.0,6.123233995736766e-17
2024-07-06 07:00:00,18.8,13.3,19,96,999.5,0.3,100,0.9659258262890683,-0.25881904510252063
2024-07-06 08:00:00,19.8,9.2,45,94,999.8,0.1,52,0.8660254037844387,-0.49999999999999983
2024-07-06 09:00:00,21.0,5.1,51,89,1000.0,0.0,100,0.7071067811865476,-0.7071067811865475
2024-07-06 10:00:00,22.6,5.8,353,84,1000.3,0.0,100,0.5000000000000003,-0.8660254037844385
2024-07-06 11:00:00,23.5,8.1,347,81,1000.4,0.1,100,0.258819045102521,-0.9659258262890682
2024-07-06 12:00:00,24.1,7.7,349,78,1000.5,0.1,74,1.2246467991473532e-16,-1.0
2024-07-06 13:00:00,25.1,6.2,350,75,1000.5,0.1,97,-0.25881904510252035,-0.9659258262890684
2024-07-06 14:00:00,26.1,4.3,5,73,1000.2,0.0,70,-0.4999999999999998,-0.8660254037844388
2024-07-06 15:00:00,26.6,1.8,37,72,999.7,0.0,69,-0.7071067811865471,-0.7071067811865479
2024-07-06 16:00:00,26.9,0.8,27,70,999.4,0.0,100,-0.8660254037844384,-0.5000000000000004
2024-07-06 17:00:00,27.0,0.7,90,69,999.4,0.0,86,-0.9659258262890681,-0.2588190451025215
2024-07-06 18:00:00,27.0,1.5,225,68,999.6,0.0,100,-1.0,-1.8369701987210297e-16
2024-07-06 19:00:00,23.0,11.6,344,87,1000.5,1.7,68,-0.9659258262890684,0.2588190451025203
2024-07-06 20:00:00,23.0,3.3,6,86,1000.8,0.0,7,-0.866025403784439,0.49999999999999933
2024-07-06 21:00:00,21.0,5.0,180,93,1001.9,6.5,52,-0.7071067811865477,0.7071067811865474
2024-07-06 22:00:00,20.2,5.1,225,96,1001.7,0.0,8,-0.5000000000000004,0.8660254037844384
2024-07-06 23:00:00,21.2,7.2,183,92,1001.9,0.0,17,-0.25881904510252157,0.9659258262890681
2024-07-07 00:00:00,21.1,6.3,204,93,1002.1,0.0,22,0.0,1.0
2024-07-07 01:00:00,20.1,6.2,353,96,1002.6,0.0,17,0.25881904510252074,0.9659258262890683
2024-07-07 02:00:00,21.8,3.0,166,91,1002.8,0.0,14,0.49999999999999994,0.8660254037844387
2024-07-07 03:00:00,21.8,4.2,200,92,1003.0,0.0,25,0.7071067811865475,0.7071067811865476
2024-07-07 04:00:00,19.8,8.4,250,97,1003.1,0.0,22,0.8660254037844386,0.5000000000000001
2024-07-07 05:00:00,20.2,7.2,270,95,1003.4,0.1,33,0.9659258262890682,0.25881904510252096
2024-07-07 06:00:00,20.8,11.2,274,95,1004.0,0.0,100,1.0,6.123233995736766e-17
2024-07-07 07:00:00,21.0,11.5,270,95,1004.4,0.0,100,0.9659258262890683,-0.25881904510252063
2024-07-07 08:00:00,21.5,9.4,266,93,1004.8,0.0,100,0.8660254037844387,-0.49999999999999983
2024-07-07 09:00:00,21.8,9.1,261,90,1005.4,0.0,98,0.7071067811865476,-0.7071067811865475
2024-07-07 10:00:00,23.2,10.2,260,82,1005.6,0.0,88,0.5000000000000003,-0.8660254037844385
2024-07-07 11:00:00,24.2,10.8,268,76,1005.8,0.0,39,0.258819045102521,-0.9659258262890682
2024-07-07 12:00:00,25.3,9.8,276,71,1006.0,0.0,20,1.2246467991473532e-16,-1.0
2024-07-07 13:00:00,26.1,10.4,268,67,1005.8,0.0,10,-0.25881904510252035,-0.9659258262890684
2024-07-07 14:00:00,26.4,11.1,257,66,1005.8,0.0,13,-0.4999999999999998,-0.8660254037844388
2024-07-07 15:00:00,26.8,11.4,259,61,1005.7,0.0,10,-0.7071067811865471,-0.7071067811865479
2024-07-07 16:00:00,27.0,11.9,265,60,1005.6,0.0,14,-0.8660254037844384,-0.5000000000000004
2024-07-07 17:00:00,27.0,11.9,273,59,1005.6,0.0,14,-0.9659258262890681,-0.2588190451025215
2024-07-07 18:00:00,26.8,10.8,270,60,1005.6,0.0,8,-1.0,-1.8369701987210297e-16
2024-07-07 19:00:00,26.1,9.4,266,66,1005.8,0.0,92,-0.9659258262890684,0.2588190451025203
2024-07-07 20:00:00,24.8,6.1,267,74,1006.4,0.0,9,-0.866025403784439,0.49999999999999933
2024-07-07 21:00:00,23.2,7.1,240,78,1006.5,0.0,6,-0.7071067811865477,0.7071067811865474
2024-07-07 22:00:00,22.5,7.1,246,82,1006.7,0.0,8,-0.5000000000000004,0.8660254037844384
2024-07-07 23:00:00,22.1,7.4,256,83,1006.8,0.0,13,-0.25881904510252157,0.9659258262890681
2024-07-08 00:00:00,21.4,6.8,245,87,1007.0,0.0,4,0.0,1.0
2024-07-08 01:00:00,21.4,7.8,236,89,1007.3,0.0,0,0.25881904510252074,0.9659258262890683
2024-07-08 02:00:00,21.2,8.4,245,91,1007.5,0.0,5,0.49999999999999994,0.8660254037844387
2024-07-08 03:00:00,20.8,8.0,252,92,1007.6,0.0,0,0.7071067811865475,0.7071067811865476
2024-07-08 04:00:00,20.4,7.6,245,93,1007.4,0.0,88,0.8660254037844386,0.5000000000000001
2024-07-08 05:00:00,20.1,8.5,242,95,1007.5,0.0,14,0.9659258262890682,0.25881904510252096
2024-07-08 06:00:00,20.2,8.7,240,95,1007.7,0.0,91,1.0,6.123233995736766e-17
2024-07-08 07:00:00,21.3,10.5,239,92,1008.1,0.0,94,0.9659258262890683,-0.25881904510252063
2024-07-08 08:00:00,22.5,10.9,236,87,1008.3,0.0,100,0.8660254037844387,-0.49999999999999983
2024-07-08 09:00:00,24.0,10.5,239,81,1008.4,0.0,100,0.7071067811865476,-0.7071067811865475
2024-07-08 10:00:00,25.1,11.7,236,74,1008.4,0.0,100,0.5000000000000003,-0.8660254037844385
2024-07-08 11:00:00,25.6,12.2,236,71,1008.3,0.0,100,0.258819045102521,-0.9659258262890682
2024-07-08 12:00:00,27.0,13.1,233,64,1007.8,0.0,100,1.2246467991473532e-16,-1.0
2024-07-08 13:00:00,27.6,14.6,237,58,1007.6,0.0,100,-0.25881904510252035,-0.9659258262890684
2024-07-08 14:00:00,28.0,13.6,248,57,1006.8,0.0,100,-0.4999999999999998,-0.8660254037844388
2024-07-08 15:00:00,28.0,13.7,252,57,1006.5,0.0,59,-0.7071067811865471,-0.7071067811865479
2024-07-08 16:00:00,28.0,13.5,254,56,1006.0,0.0,99,-0.8660254037844384,-0.5000000000000004
2024-07-08 17:00:00,28.0,12.2,251,56,1005.5,0.0,95,-0.9659258262890681,-0.2588190451025215
2024-07-08 18:00:00,27.8,9.7,255,57,1005.2,0.0,5,-1.0,-1.8369701987210297e-16
2024-07-08 19:00:00,27.3,5.7,288,62,1005.0,0.0,8,-0.9659258262890684,0.2588190451025203
2024-07-08 20:00:00,25.2,5.2,348,79,1004.7,0.0,5,-0.866025403784439,0.49999999999999933
2024-07-08 21:00:00,24.5,6.5,273,72,1004.6,0.0,7,-0.7071067811865477,0.7071067811865474
2024-07-08 22:00:00,22.6,6.5,183,82,1005.0,0.0,93,-0.5000000000000004,0.8660254037844384
2024-07-08 23:00:00,22.5,7.2,198,82,1004.8,0.0,95,-0.25881904510252157,0.9659258262890681
2024-07-09 00:00:00,22.5,8.2,218,83,1005.1,0.0,84,0.0,1.0
2024-07-09 01:00:00,22.2,9.4,223,83,1005.0,0.0,90,0.25881904510252074,0.9659258262890683
2024-07-09 02:00:00,22.0,10.0,232,83,1004.7,0.0,100,0.49999999999999994,0.8660254037844387
2024-07-09 03:00:00,21.5,9.8,242,85,1004.6,0.0,100,0.7071067811865475,0.7071067811865476
2024-07-09 04:00:00,21.1,8.5,242,87,1004.3,0.0,99,0.8660254037844386,0.5000000000000001
2024-07-09 05:00:00,20.6,6.9,227,89,1003.8,0.0,100,0.9659258262890682,0.25881904510252096
2024-07-09 06:00:00,21.2,8.9,230,86,1003.8,0.0,97,1.0,6.123233995736766e-17
2024-07-09 07:00:00,22.3,9.9,224,81,1003.8,0.0,100,0.9659258262890683,-0.25881904510252063
2024-07-09 08:00:00,23.2,10.7,222,76,1004.0,0.0,100,0.8660254037844387,-0.49999999999999983
2024-07-09 09:00:00,24.4,8.2,221,72,1003.4,0.0,100,0.7071067811865476,-0.7071067811865475
2024-07-09 10:00:00,25.5,8.3,252,68,1003.2,0.0,100,0.5000000000000003,-0.8660254037844385
2024-07-09 11:00:00,25.8,8.8,279,67,1003.4,0.0,100,0.258819045102521,-0.9659258262890682
2024-07-09 12:00:00,26.3,5.9,259,66,1002.8,0.0,100,1.2246467991473532e-16,-1.0
2024-07-09 13:00:00,25.9,6.9,227,67,1002.3,0.0,100,-0.25881904510252035,-0.9659258262890684
2024-07-09 14:00:00,26.5,7.3,261,66,1001.8,0.0,42,-0.4999999999999998,-0.8660254037844388
2024-07-09 15:00:00,28.1,9.2,239,65,1001.2,0.0,61,-0.7071067811865471,-0.7071067811865479
2024-07-09 16:00:00,28.4,13.0,242,64,1000.6,0.0,28,-0.8660254037844384,-0.5000000000000004
2024-07-09 17:00:00,28.8,19.2,242,58,999.9,0.0,100,-0.9659258262890681,-0.2588190451025215
2024-07-09 18:00:00,27.7,16.2,249,65,1000.1,0.0,100,-1.0,-1.8369701987210297e-16
2024-07-09 19:00:00,26.0,14.2,291,73,1000.6,0.0,99,-0.9659258262890684,0.2588190451025203
2024-07-09 20:00:00,24.2,9.2,301,79,1000.9,0.0,100,-0.866025403784439,0.49999999999999933
2024-07-09 21:00:00,24.3,9.9,251,76,1001.0,0.0,94,-0.7071067811865477,0.7071067811865474
2024-07-09 22:00:00,23.0,8.1,257,83,1001.5,0.0,99,-0.5000000000000004,0.8660254037844384
2024-07-09 23:00:00,22.9,8.7,253,84,1001.7,0.0,100,-0.25881904510252157,0.9659258262890681
2024-07-10 00:00:00,22.4,8.4,280,87,1001.9,0.0,13,0.0,1.0
2024-07-10 01:00:00,21.6,8.1,249,92,1001.5,0.0,24,0.25881904510252074,0.9659258262890683
2024-07-10 02:00:00,21.2,6.9,276,94,1001.6,0.0,52,0.49999999999999994,0.8660254037844387
2024-07-10 03:00:00,20.2,5.8,270,96,1001.7,0.0,79,0.7071067811865475,0.7071067811865476
2024-07-10 04:00:00,20.0,5.5,281,97,1001.8,0.0,97,0.8660254037844386,0.5000000000000001
2024-07-10 05:00:00,19.5,5.6,320,98,1001.6,0.0,100,0.9659258262890682,0.25881904510252096
2024-07-10 06:00:00,19.8,3.0,284,99,1002.2,0.0,100,1.0,6.123233995736766e-17
2024-07-10 07:00:00,21.0,1.9,248,95,1002.3,0.0,100,0.9659258262890683,-0.25881904510252063
2024-07-10 08:00:00,21.8,1.0,135,91,1002.3,0.0,100,0.8660254037844387,-0.49999999999999983
2024-07-10 09:00:00,24.0,1.9,68,86,1002.1,0.0,100,0.7071067811865476,-0.7071067811865475
2024-07-10 10:00:00,25.0,1.4,90,82,1002.3,0.0,100,0.5000000000000003,-0.8660254037844385
2024-07-10 11:00:00,25.0,5.7,18,81,1002.2,0.0,100,0.258819045102521,-0.9659258262890682
2024-07-10 12:00:00,24.9,11.0,41,81,1001.5,0.6,100,1.2246467991473532e-16,-1.0
2024-07-10 13:00:00,23.6,12.7,47,92,1000.9,1.8,100,-0.25881904510252035,-0.9659258262890684
2024-07-10 14:00:00,23.0,11.8,67,93,1000.7,3.0,100,-0.4999999999999998,-0.8660254037844388
2024-07-10 15:00:00,22.6,15.6,64,94,1000.3,2.7,100,-0.7071067811865471,-0.7071067811865479
